race_id,driver_id,constructor_id,number,qualifying_position,q1,q2,q3
1110,807,210,27,20,2:03.166,\N,\N
1111,830,9,1,1,1:20.965,1:18.856,1:10.567
1111,846,1,4,2,1:21.276,1:19.769,1:11.104
1111,847,131,63,3,1:21.345,1:19.620,1:11.294
1111,848,3,23,4,1:20.939,1:19.399,1:11.419
1111,4,117,14,5,1:21.840,1:19.429,1:11.506
1111,832,6,55,6,1:21.321,1:19.929,1:11.754
1111,815,9,11,7,1:21.972,1:19.856,1:11.880
1111,857,1,81,8,1:21.231,1:19.392,1:11.938
1111,844,6,16,9,1:22.019,1:19.600,1:12.665
1111,858,3,2,10,1:22.036,1:20.067,1:16.748
1111,840,117,18,11,1:21.570,1:20.121,\N
1111,842,214,10,12,1:21.735,1:20.128,\N
1111,1,131,44,13,1:21.919,1:20.151,\N
1111,852,213,22,14,1:21.781,1:20.230,\N
1111,807,210,27,15,1:21.891,1:20.250,\N
1111,855,51,24,16,1:22.067,\N,\N
1111,839,214,31,17,1:22.110,\N,\N
1111,825,210,20,18,1:22.192,\N,\N
1111,822,51,77,19,1:22.260,\N,\N
1111,859,213,40,20,1:23.420,\N,\N
1112,832,6,55,1,1:21.965,1:20.991,1:20.294
1112,830,9,1,2,1:21.573,1:20.937,1:20.307
1112,844,6,16,3,1:21.788,1:20.977,1:20.361
1112,847,131,63,4,1:22.148,1:21.382,1:20.671
1112,815,9,11,5,1:21.911,1:21.240,1:20.688
1112,848,3,23,6,1:21.661,1:21.272,1:20.760
1112,857,1,81,7,1:22.106,1:21.527,1:20.785
1112,1,131,44,8,1:21.977,1:21.369,1:20.820
1112,846,1,4,9,1:21.995,1:21.581,1:20.979
1112,4,117,14,10,1:22.043,1:21.543,1:21.417
1112,852,213,22,11,1:21.852,1:21.594,\N
1112,859,213,40,12,1:22.112,1:21.758,\N
1112,807,210,27,13,1:22.343,1:21.776,\N
1112,822,51,77,14,1:22.249,1:21.940,\N
1112,858,3,2,15,1:21.930,1:21.944,\N
1112,855,51,24,16,1:22.390,\N,\N
1112,842,214,10,17,1:22.545,\N,\N
1112,839,214,31,18,1:22.548,\N,\N
1112,825,210,20,19,1:22.592,\N,\N
1112,840,117,18,20,1:22.860,\N,\N
1113,832,6,55,1,1:32.339,1:31.439,1:30.984
1113,847,131,63,2,1:32.331,1:31.743,1:31.056
1113,844,6,16,3,1:32.406,1:32.012,1:31.063
1113,846,1,4,4,1:32.483,1:31.951,1:31.270
1113,1,131,44,5,1:32.651,1:32.019,1:31.485
1113,825,210,20,6,1:32.242,1:31.892,1:31.575
1113,4,117,14,7,1:32.584,1:31.835,1:31.615
1113,839,214,31,8,1:32.369,1:32.089,1:31.673
1113,807,210,27,9,1:32.100,1:31.994,1:31.808
1113,859,213,40,10,1:32.215,1:32.166,1:32.268
1113,830,9,1,11,1:32.398,1:32.173,\N
1113,842,214,10,12,1:32.452,1:32.274,\N
1113,815,9,11,13,1:32.099,1:32.310,\N
1113,848,3,23,14,1:32.668,1:33.719,\N
1113,852,213,22,15,1:31.991,\N,\N
1113,822,51,77,16,1:32.809,\N,\N
1113,857,1,81,17,1:32.902,\N,\N
1113,858,3,2,18,1:33.252,\N,\N
1113,855,51,24,19,1:33.258,\N,\N
1113,840,117,18,20,1:33.397,\N,\N
1114,830,9,1,1,1:29.878,1:29.964,1:28.877
1114,857,1,81,2,1:30.439,1:30.122,1:29.458
1114,846,1,4,3,1:30.063,1:30.296,1:29.493
1114,844,6,16,4,1:30.393,1:29.940,1:29.542
1114,815,9,11,5,1:30.652,1:29.965,1:29.650
1114,832,6,55,6,1:30.651,1:30.067,1:29.850
1114,1,131,44,7,1:30.811,1:30.040,1:29.908
1114,847,131,63,8,1:30.811,1:30.268,1:30.219
1114,852,213,22,9,1:30.733,1:30.204,1:30.303
1114,4,117,14,10,1:30.971,1:30.465,1:30.560
1114,859,213,40,11,1:30.425,1:30.508,\N
1114,842,214,10,12,1:30.843,1:30.509,\N
1114,848,3,23,13,1:30.941,1:30.537,\N
1114,839,214,31,14,1:30.960,1:30.586,\N
1114,825,210,20,15,1:30.976,1:30.665,\N
1114,822,51,77,16,1:31.049,\N,\N
1114,840,117,18,17,1:31.181,\N,\N
1114,807,210,27,18,1:31.299,\N,\N
1114,855,51,24,19,1:31.398,\N,\N
1114,858,3,2,20,\N,\N,\N
1115,830,9,1,1,1:25.007,1:24.483,1:23.778
1115,847,131,63,2,1:25.334,1:24.827,1:24.219
1115,1,131,44,3,1:26.076,1:24.381,1:24.305
1115,4,117,14,4,1:25.223,1:25.241,1:24.369
1115,844,6,16,5,1:25.452,1:25.079,1:24.424
1115,857,1,81,6,1:25.266,1:24.724,1:24.540
1115,842,214,10,7,1:25.566,1:24.918,1:24.553
1115,839,214,31,8,1:25.711,1:24.928,1:24.763
1115,822,51,77,9,1:26.038,1:25.297,1:25.058
1115,846,1,4,10,1:25.131,1:24.685,\N
1115,852,213,22,11,1:26.058,1:25.301,\N
1115,832,6,55,12,1:25.808,1:25.328,\N
1115,815,9,11,13,1:25.991,1:25.462,\N
1115,848,3,23,14,1:26.118,1:25.707,\N
1115,807,210,27,15,1:25.904,1:25.783,\N
1115,858,3,2,16,1:26.210,\N,\N
1115,840,117,18,17,1:26.345,\N,\N
1115,859,213,40,18,1:26.635,\N,\N
1115,825,210,20,19,1:27.046,\N,\N
1115,855,51,24,20,1:27.432,\N,\N
1116,844,6,16,1,1:36.061,1:35.004,1:34.723
1116,846,1,4,2,1:35.110,1:35.441,1:34.853
1116,1,131,44,3,1:35.091,1:35.240,1:34.862
1116,832,6,55,4,1:35.824,1:35.302,1:34.945
1116,847,131,63,5,1:36.165,1:35.606,1:35.079
1116,830,9,1,6,1:35.346,1:35.008,1:35.081
1116,842,214,10,7,1:36.158,1:35.496,1:35.089
1116,839,214,31,8,1:36.131,1:35.413,1:35.154
1116,815,9,11,9,1:35.989,1:35.679,1:35.173
1116,857,1,81,10,1:36.064,1:35.576,1:35.467
1116,852,213,22,11,1:35.913,1:35.697,\N
1116,855,51,24,12,1:36.052,1:35.698,\N
1116,822,51,77,13,1:36.082,1:35.858,\N
1116,825,210,20,14,1:36.009,1:35.880,\N
1116,817,213,3,15,1:36.213,1:35.974,\N
1116,807,210,27,16,1:36.235,\N,\N
1116,4,117,14,17,1:36.268,\N,\N
1116,848,3,23,18,1:36.315,\N,\N
1116,840,117,18,19,1:36.589,\N,\N
1116,858,3,2,20,1:36.827,\N,\N
1117,844,6,16,1,1:18.401,1:17.901,1:17.166
1117,832,6,55,2,1:18.755,1:18.382,1:17.233
1117,830,9,1,3,1:18.099,1:17.625,1:17.263
1117,817,213,3,4,1:18.341,1:17.706,1:17.382
1117,815,9,11,5,1:18.553,1:18.124,1:17.423
1117,1,131,44,6,1:18.677,1:17.571,1:17.454
1117,857,1,81,7,1:18.241,1:17.874,1:17.623
1117,847,131,63,8,1:18.893,1:17.673,1:17.674
1117,822,51,77,9,1:18.429,1:18.016,1:18.032
1117,855,51,24,10,1:19.016,1:18.440,1:18.050
1117,842,214,10,11,1:18.945,1:18.521,\N
1117,807,210,27,12,1:18.969,1:18.524,\N
1117,4,117,14,13,1:18.848,1:18.738,\N
1117,848,3,23,14,1:18.828,1:19.147,\N
1117,852,213,22,15,1:18.890,\N,\N
1117,839,214,31,16,1:19.080,\N,\N
1117,825,210,20,17,1:19.163,\N,\N
1117,840,117,18,18,1:19.227,\N,\N
1117,846,1,4,19,1:21.554,\N,\N
1117,858,3,2,20,\N,\N,\N
1118,830,9,1,1,1:10.436,1:10.162,1:10.727
1118,844,6,16,2,1:10.472,1:10.303,1:11.021
1118,840,117,18,3,1:10.551,1:10.375,1:11.344
1118,4,117,14,4,1:10.557,1:10.237,1:11.387
1118,1,131,44,5,1:10.604,1:10.266,1:11.469
1118,847,131,63,6,1:10.340,1:10.316,1:11.590
1118,846,1,4,7,1:10.623,1:10.021,1:11.987
1118,832,6,55,8,1:10.624,1:10.254,1:11.989
1118,815,9,11,9,1:10.668,1:10.219,1:12.321
1118,857,1,81,10,1:10.519,1:10.330,\N
1118,807,210,27,11,1:10.475,1:10.547,\N
1118,839,214,31,12,1:10.763,1:10.562,\N
1118,842,214,10,13,1:10.793,1:10.567,\N
1118,825,210,20,14,1:10.602,1:10.723,\N
1118,848,3,23,15,1:10.621,1:10.840,\N
1118,852,213,22,16,1:10.837,\N,\N
1118,817,213,3,17,1:10.843,\N,\N
1118,822,51,77,18,1:10.955,\N,\N
1118,858,3,2,19,1:11.035,\N,\N
1118,855,51,24,20,1:11.275,\N,\N
1119,844,6,16,1,1:33.617,1:32.775,1:32.726
1119,832,6,55,2,1:33.851,1:33.338,1:32.770
1119,830,9,1,3,1:34.190,1:33.572,1:33.104
1119,847,131,63,4,1:34.137,1:33.351,1:33.112
1119,842,214,10,5,1:34.272,1:33.494,1:33.239
1119,848,3,23,6,1:34.634,1:33.588,1:33.323
1119,858,3,2,7,1:34.525,1:33.733,1:33.513
1119,822,51,77,8,1:34.305,1:33.809,1:33.525
1119,825,210,20,9,1:34.337,1:33.664,1:33.537
1119,4,117,14,10,1:34.422,1:33.617,1:33.555
1119,1,131,44,11,1:34.307,1:33.837,\N
1119,815,9,11,12,1:34.574,1:33.855,\N
1119,807,210,27,13,1:34.265,1:33.979,\N
1119,840,117,18,14,1:34.504,1:34.199,\N
1119,817,213,3,15,1:34.683,1:34.308,\N
1119,846,1,4,16,1:34.703,\N,\N
1119,839,214,31,17,1:34.834,\N,\N
1119,855,51,24,18,1:34.849,\N,\N
1119,857,1,81,19,1:34.850,\N,\N
1119,852,213,22,20,1:36.447,\N,\N
1120,830,9,1,1,1:24.160,1:23.740,1:23.445
1120,844,6,16,2,1:24.459,1:23.969,1:23.584
1120,857,1,81,3,1:24.487,1:24.278,1:23.782
1120,847,131,63,4,1:24.337,1:24.013,1:23.788
1120,846,1,4,5,1:24.368,1:23.920,1:23.816
1120,852,213,22,6,1:24.286,1:24.207,1:23.968
1120,4,117,14,7,1:24.501,1:24.131,1:24.084
1120,807,210,27,8,1:24.425,1:24.213,1:24.108
1120,815,9,11,9,1:24.209,1:24.116,1:24.171
1120,842,214,10,10,1:24.600,1:24.078,1:24.548
1120,1,131,44,11,1:24.437,1:24.359,
1120,839,214,31,12,1:24.565,1:24.391,
1120,840,117,18,13,1:24.405,1:24.422,
1120,848,3,23,14,1:24.298,1:24.439,
1120,817,213,3,15,1:24.461,1:24.442,
1120,832,6,55,16,1:24.738,,
1120,825,210,20,17,1:24.764,,
1120,822,51,77,18,1:24.788,,
1120,855,51,24,19,1:25.159,,
1120,858,3,2,20,\N,\N,\N
1121,830,9,1,1,1:30.031,1:29.374,1:29.179
1121,844,6,16,2,1:30.243,1:29.165,1:29.407
1121,847,131,63,3,1:30.350,1:29.922,1:29.485
1121,832,6,55,4,1:29.909,1:29.573,1:29.507
1121,815,9,11,5,1:30.221,1:29.932,1:29.537
1121,4,117,14,6,1:30.179,1:29.801,1:29.542
1121,846,1,4,7,1:30.143,1:29.941,1:29.614
1121,857,1,81,8,1:30.531,1:30.122,1:29.683
1121,1,131,44,9,1:30.451,1:29.718,1:29.710
1121,807,210,27,10,1:30.566,1:29.851,1:30.502
1121,852,215,22,11,1:30.481,1:30.129,\N
1121,840,117,18,12,1:29.965,1:30.200,\N
1121,848,3,23,13,1:30.397,1:30.221,\N
1121,817,215,3,14,1:30.562,1:30.278,\N
1121,825,210,20,15,1:30.646,1:30.529,\N
1121,822,15,77,16,1:30.756,\N,\N
1121,855,15,24,17,1:30.757,\N,\N
1121,858,3,2,18,1:30.770,\N,\N
1121,839,214,31,19,1:30.793,\N,\N
1121,842,214,10,20,1:30.948,\N,\N
1122,830,9,1,1,1:28.171,1:28.033,1:27.472
1122,844,6,16,2,1:28.318,1:28.112,1:27.791
1122,815,9,11,3,1:28.638,1:28.467,1:27.807
1122,4,117,14,4,1:28.706,1:28.122,1:27.846
1122,857,1,81,5,1:28.755,1:28.343,1:28.089
1122,846,1,4,6,1:28.805,1:28.479,1:28.132
1122,847,131,63,7,1:28.749,1:28.448,1:28.316
1122,1,131,44,8,1:28.994,1:28.606,1:28.460
1122,852,215,22,9,1:28.988,1:28.564,1:28.547
1122,840,117,18,10,1:28.250,1:28.578,1:28.572
1122,860,6,38,11,1:28.984,1:28.642,
1122,848,3,23,12,1:29.107,1:28.980,
1122,825,210,20,13,1:29.069,1:29.020,
1122,817,215,3,14,1:29.065,1:29.025,
1122,807,210,27,15,1:29.055,,
1122,822,15,77,16,1:29.179,,
1122,839,214,31,17,1:29.475,,
1122,842,214,10,18,1:29.479,,
1122,858,3,2,19,1:29.526,,
1122,855,15,24,20,\N,\N,\N
1123,830,9,1,1,1:16.819,1:16.387,1:15.915
1123,832,6,55,2,1:16.731,1:16.189,1:16.185
1123,815,9,11,3,1:16.805,1:16.631,1:16.274
1123,846,1,4,4,1:17.430,1:16.750,1:16.315
1123,844,6,16,5,1:16.984,1:16.304,1:16.435
1123,857,1,81,6,1:17.369,1:16.601,1:16.572
1123,847,131,63,7,1:17.062,1:16.901,1:16.724
1123,852,215,22,8,1:17.356,1:16.791,1:16.788
1123,840,117,18,9,1:17.376,1:16.780,1:17.072
1123,4,117,14,10,1:16.991,1:16.710,1:17.552
1123,1,131,44,11,1:17.499,1:16.960,\N
1123,848,3,23,12,1:17.130,1:17.167,\N
1123,822,15,77,13,1:17.543,1:17.340,\N
1123,825,210,20,14,1:17.709,1:17.427,\N
1123,839,214,31,15,1:17.617,1:17.697,\N
1123,807,210,27,16,1:17.976,\N,\N
1123,842,214,10,17,1:17.982,\N,\N
1123,817,215,3,18,1:18.085,\N,\N
1123,855,15,24,19,1:18.188,\N,\N
1124,830,9,1,1,1:28.866,1:28.740,1:28.197
1124,815,9,11,2,1:29.303,1:28.752,1:28.263
1124,846,1,4,3,1:29.536,1:28.940,1:28.489
1124,832,6,55,4,1:29.513,1:29.099,1:28.682
1124,4,117,14,5,1:29.254,1:29.082,1:28.686
1124,857,1,81,6,1:29.425,1:29.148,1:28.760
1124,1,131,44,7,1:29.661,1:28.887,1:28.766
1124,844,6,16,8,1:29.338,1:29.196,1:28.786
1124,847,131,63,9,1:29.799,1:29.140,1:29.008
1124,852,215,22,10,1:29.775,1:29.417,1:29.413
1124,817,215,3,11,1:29.727,1:29.472,\N
1124,807,210,27,12,1:29.821,1:29.494,\N
1124,822,15,77,13,1:29.602,1:29.593,\N
1124,848,3,23,14,1:29.963,1:29.714,\N
1124,839,214,31,15,1:29.811,1:29.816,\N
1124,840,117,18,16,1:30.024,\N,\N
1124,842,214,10,17,1:30.119,\N,\N
1124,825,210,20,18,1:30.131,\N,\N
1124,858,3,2,19,1:30.139,\N,\N
1124,855,15,24,20,1:30.143,\N,\N
1125,830,9,1,1,1:34.742,1:33.794,1:33.660
1125,815,9,11,2,1:35.457,1:34.026,1:33.982
1125,4,117,14,3,1:35.116,1:34.652,1:34.148
1125,846,1,4,4,1:34.842,1:34.460,1:34.165
1125,857,1,81,5,1:35.014,1:34.659,1:34.273
1125,844,6,16,6,1:34.797,1:34.399,1:34.289
1125,832,6,55,7,1:34.970,1:34.368,1:34.297
1125,847,131,63,8,1:35.084,1:34.609,1:34.433
1125,807,210,27,9,1:35.068,1:34.667,1:34.604
1125,822,15,77,10,1:35.169,1:34.769,1:34.665
1125,840,117,18,11,1:35.334,1:34.838,\N
1125,817,215,3,12,1:35.443,1:34.934,\N
1125,839,214,31,13,1:35.356,1:35.223,\N
1125,848,3,23,14,1:35.384,1:35.241,\N
1125,842,214,10,15,1:35.287,1:35.463,\N
1125,855,15,24,16,1:35.505,\N,\N
1125,825,210,20,17,1:35.516,\N,\N
1125,1,131,44,18,1:35.573,\N,\N
1125,852,215,22,19,1:35.746,\N,\N
1125,858,3,2,20,1:36.358,\N,\N
1126,830,9,1,1,1:27.689,1:27.566,1:27.241
1126,844,6,16,2,1:28.081,1:27.533,1:27.382
1126,832,6,55,3,1:27.937,1:27.941,1:27.455
1126,815,9,11,4,1:27.772,1:27.839,1:27.460
1126,846,1,4,5,1:27.913,1:27.871,1:27.594
1126,857,1,81,6,1:28.032,1:27.721,1:27.675
1126,847,131,63,7,1:28.159,1:28.095,1:28.067
1126,1,131,44,8,1:28.167,1:27.697,1:28.107
1126,807,210,27,9,1:28.383,1:28.200,1:28.146
1126,852,215,22,10,1:28.324,1:28.167,1:28.192
1126,840,117,18,11,1:28.177,1:28.222,\N
1126,842,214,10,12,1:27.976,1:28.324,\N
1126,839,214,31,13,1:28.209,1:28.371,\N
1126,848,3,23,14,1:28.343,1:28.413,\N
1126,4,117,14,15,1:28.453,1:28.427,\N
1126,822,15,77,16,1:28.463,\N,\N
1126,858,3,2,17,1:28.487,\N,\N
1126,817,215,3,18,1:28.617,\N,\N
1126,825,210,20,19,1:28.619,\N,\N
1126,855,15,24,20,1:28.824,\N,\N
1127,830,9,1,1,1:15.762,1:15.176,1:14.746
1127,857,1,81,2,1:15.940,1:15.407,1:14.820
1127,846,1,4,3,1:15.915,1:15.371,1:14.837
1127,844,6,16,4,1:15.823,1:15.328,1:14.970
1127,832,6,55,5,1:16.015,1:15.512,1:15.233
1127,847,131,63,6,1:16.107,1:15.671,1:15.234
1127,852,215,22,7,1:15.894,1:15.358,1:15.465
1127,1,131,44,8,1:16.604,1:15.677,1:15.504
1127,817,215,3,9,1:16.060,1:15.691,1:15.674
1127,807,210,27,10,1:15.841,1:15.569,1:15.980
1127,815,9,11,11,1:16.404,1:15.706,
1127,839,214,31,12,1:16.361,1:15.906,
1127,840,117,18,13,1:16.458,1:15.992,
1127,848,3,23,14,1:16.524,1:16.200,
1127,842,214,10,15,1:16.015,1:16.381,
1127,822,15,77,16,1:16.626,,
1127,855,15,24,17,1:16.834,,
1127,825,210,20,18,1:16.854,,
1127,4,117,14,19,1:16.917,,
1127,858,3,2,20,\N,\N,\N
1128,844,6,16,1,1:11.584,1:10.825,1:10.270
1128,857,1,81,2,1:11.500,1:10.756,1:10.424
1128,832,6,55,3,1:11.543,1:11.075,1:10.518
1128,846,1,4,4,1:11.760,1:10.732,1:10.542
1128,847,131,63,5,1:11.492,1:10.929,1:10.543
1128,830,9,1,6,1:11.711,1:10.745,1:10.567
1128,1,131,44,7,1:11.528,1:11.056,1:10.621
1128,852,215,22,8,1:11.852,1:11.106,1:10.858
1128,848,3,23,9,1:11.623,1:11.216,1:10.948
1128,842,214,10,10,1:11.714,1:10.896,1:11.311
1128,839,214,31,11,1:11.887,1:11.285,\N
1128,807,210,27,12,1:11.876,1:11.440,\N
1128,817,215,3,13,1:11.785,1:11.482,\N
1128,840,117,18,14,1:11.728,1:11.563,\N
1128,825,210,20,15,1:11.832,1:11.725,\N
1128,4,117,14,16,1:12.019,\N,\N
1128,858,3,2,17,1:12.020,\N,\N
1128,815,9,11,18,1:12.060,\N,\N
1128,822,15,77,19,1:12.512,\N,\N
1128,855,15,24,20,1:13.028,\N,\N
1129,847,131,63,1,1:13.013,1:11.742,1:12.000
1129,830,9,1,2,1:12.360,1:12.549,1:12.000
1129,846,1,4,3,1:12.959,1:12.201,1:12.021
1129,857,1,81,4,1:12.907,1:12.462,1:12.103
1129,817,215,3,5,1:13.240,1:12.572,1:12.178
1129,4,117,14,6,1:13.117,1:12.635,1:12.228
1129,1,131,44,7,1:12.851,1:11.979,1:12.280
1129,852,215,22,8,1:12.748,1:12.303,1:12.414
1129,840,117,18,9,1:13.088,1:12.659,1:12.701
1129,848,3,23,10,1:12.896,1:12.485,1:12.796
1129,844,6,16,11,1:13.107,1:12.691,\N
1129,832,6,55,12,1:13.038,1:12.728,\N
1129,858,3,2,13,1:13.063,1:12.736,\N
1129,825,210,20,14,1:13.217,1:12.916,\N
1129,842,214,10,15,1:13.289,1:12.940,\N
1129,815,9,11,16,1:13.326,\N,\N
1129,822,15,77,17,1:13.366,\N,\N
1129,839,214,31,18,1:13.435,\N,\N
1129,807,210,27,19,1:13.978,\N,\N
1129,855,15,24,20,1:14.292,\N,\N
1130,846,1,4,1,1:12.386,1:11.872,1:11.383
1130,830,9,1,2,1:12.306,1:11.653,1:11.403
1130,1,131,44,3,1:12.143,1:11.792,1:11.701
1130,847,131,63,4,1:12.456,1:11.812,1:11.703
1130,844,6,16,5,1:12.257,1:12.038,1:11.731
1130,832,6,55,6,1:12.403,1:11.874,1:11.736
1130,842,214,10,7,1:12.651,1:12.079,1:11.857
1130,815,9,11,8,1:12.477,1:12.054,1:12.061
1130,839,214,31,9,1:12.691,1:12.109,1:12.125
1130,857,1,81,10,1:12.460,1:12.011,\N
1130,4,117,14,11,1:12.505,1:12.128,\N
1130,822,15,77,12,1:12.758,1:12.227,\N
1130,807,210,27,13,1:12.708,1:12.310,\N
1130,840,117,18,14,1:12.881,1:12.372,\N
1130,855,15,24,15,1:12.880,1:12.738,\N
1130,825,210,20,16,1:12.937,\N,\N
1130,852,215,22,17,1:12.985,\N,\N
1130,817,215,3,18,1:13.075,\N,\N
1130,848,3,23,19,1:13.153,\N,\N
1130,858,3,2,20,1:13.509,\N,\N
1131,830,9,1,1,1:05.336,1:04.469,1:04.314
1131,846,1,4,2,1:05.450,1:05.103,1:04.718
1131,847,131,63,3,1:05.585,1:05.016,1:04.840
1131,832,6,55,4,1:05.263,1:05.016,1:04.851
1131,1,131,44,5,1:05.541,1:05.053,1:04.903
1131,844,6,16,6,1:05.509,1:05.104,1:05.044
1131,857,1,81,7,1:05.311,1:05.070,1:05.048
1131,815,9,11,8,1:05.587,1:05.144,1:05.202
1131,807,210,27,9,1:05.596,1:05.262,1:05.385
1131,839,214,31,10,1:05.574,1:05.274,1:05.883
1131,817,215,3,11,1:05.569,1:05.289,\N
1131,825,210,20,12,1:05.508,1:05.347,\N
1131,842,214,10,13,1:05.598,1:05.359,\N
1131,852,215,22,14,1:05.563,1:05.412,\N
1131,4,117,14,15,1:05.656,1:05.639,\N
1131,848,3,23,16,1:05.736,\N,\N
1131,840,117,18,17,1:05.819,\N,\N
1131,822,15,77,18,1:05.847,\N,\N
1131,858,3,2,19,1:05.856,\N,\N
1131,855,15,24,20,1:06.061,\N,\N
1132,847,131,63,1,1:30.106,1:26.723,1:25.819
1132,1,131,44,2,1:29.547,1:26.770,1:25.990
1132,846,1,4,3,1:31.596,1:26.559,1:26.030
1132,830,9,1,4,1:31.342,1:26.796,1:26.203
1132,857,1,81,5,1:30.895,1:26.733,1:26.237
1132,807,210,27,6,1:31.929,1:26.847,1:26.338
1132,832,6,55,7,1:30.557,1:26.843,1:26.509
1132,840,117,18,8,1:31.410,1:26.938,1:26.585
1132,848,3,23,9,1:31.135,1:26.933,1:26.640
1132,4,117,14,10,1:31.264,1:26.730,1:26.917
1132,844,6,16,11,1:30.496,1:27.097,\N
1132,858,3,2,12,1:31.608,1:27.175,\N
1132,852,215,22,13,1:30.994,1:27.269,\N
1132,855,15,24,14,1:31.190,1:27.867,\N
1132,817,215,3,15,1:31.291,1:27.949,\N
1132,822,15,77,16,1:32.431,\N,\N
1132,825,210,20,17,1:32.905,\N,\N
1132,839,214,31,18,1:34.557,\N,\N
1132,815,9,11,19,1:38.348,\N,\N
1132,842,214,10,20,1:39.804,\N,\N
1133,846,1,4,1,1:17.755,1:15.540,1:15.227
1133,857,1,81,2,1:17.504,1:15.785,1:15.249
1133,830,9,1,3,1:17.087,1:15.770,1:15.273
1133,832,6,55,4,1:17.244,1:15.885,1:15.696
1133,1,131,44,5,1:17.087,1:16.307,1:15.854
1133,844,6,16,6,1:17.437,1:15.891,1:15.905
1133,4,117,14,7,1:17.624,1:16.117,1:16.043
1133,840,117,18,8,1:17.405,1:16.075,1:16.244
1133,817,215,3,9,1:17.050,1:16.202,1:16.447
1133,852,215,22,10,1:17.436,1:16.121,1:16.477
1133,807,210,27,11,1:17.362,1:16.317,\N
1133,822,15,77,12,1:17.487,1:16.384,\N
1133,848,3,23,13,1:17.280,1:16.429,\N
1133,858,3,2,14,1:17.770,1:16.543,\N
1133,825,210,20,15,1:17.851,1:16.548,\N
1133,815,9,11,16,1:17.886,\N,\N
1133,847,131,63,17,1:17.968,\N,\N
1133,855,15,24,18,1:18.037,\N,\N
1133,839,214,31,19,1:18.049,\N,\N
1133,842,214,10,20,1:18.166,\N,\N
1134,830,9,1,1,1:54.938,1:53.837,1:53.159
1134,844,6,16,2,1:55.349,1:54.193,1:53.754
1134,815,9,11,3,1:55.139,1:54.470,1:53.765
1134,1,131,44,4,1:55.692,1:54.037,1:53.835
1134,846,1,4,5,1:55.582,1:54.358,1:53.981
1134,857,1,81,6,1:54.835,1:54.136,1:54.027
1134,847,131,63,7,1:55.353,1:54.095,1:54.184
1134,832,6,55,8,1:55.169,1:54.112,1:54.477
1134,4,117,14,9,1:55.489,1:54.258,1:54.765
1134,839,214,31,10,1:55.417,1:54.460,1:54.810
1134,848,3,23,11,1:55.722,1:54.473,\N
1134,842,214,10,12,1:54.911,1:54.635,\N
1134,817,215,3,13,1:55.451,1:54.682,\N
1134,822,15,77,14,1:55.531,1:54.764,\N
1134,840,117,18,15,1:56.072,1:55.716,\N
1134,807,210,27,16,1:56.308,\N,\N
1134,825,210,20,17,1:56.500,\N,\N
1134,852,215,22,18,1:56.593,\N,\N
1134,858,3,2,19,1:57.230,\N,\N
1134,855,15,24,20,1:57.775,\N,\N
1135,846,1,4,1,1:11.377,1:10.496,1:09.673
1135,830,9,1,2,1:11.393,1:10.811,1:10.029
1135,857,1,81,3,1:11.541,1:10.505,1:10.172
1135,847,131,63,4,1:11.049,1:10.552,1:10.244
1135,815,9,11,5,1:11.006,1:10.678,1:10.416
1135,844,6,16,6,1:11.370,1:10.689,1:10.582
1135,4,117,14,7,1:11.493,1:10.845,1:10.633
1135,840,117,18,8,1:11.518,1:10.661,1:10.857
1135,842,214,10,9,1:11.718,1:10.815,1:10.977
1135,832,6,55,10,1:11.327,1:10.914,
1135,1,131,44,11,1:11.375,1:10.948,
1135,852,215,22,12,1:11.603,1:10.955,
1135,807,210,27,13,1:11.832,1:11.215,
1135,825,210,20,14,1:11.630,1:11.295,
1135,817,215,3,15,1:11.943,,
1135,839,214,31,16,1:11.995,,
1135,822,15,77,17,1:12.168,,
1135,855,15,24,18,1:13.261,,
1135,848,3,23,19,\N,\N,\N
1135,858,3,2,20,\N,\N,\N
1136,846,1,4,1,1:19.911,1:19.727,1:19.327
1136,857,1,81,2,1:20.076,1:19.808,1:19.436
1136,847,131,63,3,1:20.169,1:19.877,1:19.440
1136,844,6,16,4,1:20.074,1:20.007,1:19.461
1136,832,6,55,5,1:20.149,1:19.799,1:19.467
1136,1,131,44,6,1:20.477,1:19.641,1:19.513
1136,830,9,1,7,1:20.226,1:19.662,1:20.022
1136,815,9,11,8,1:20.598,1:20.216,1:20.062
1136,848,3,23,9,1:20.542,1:20.314,1:20.299
1136,807,210,27,10,1:20.781,1:20.411,1:20.339
1136,4,117,14,11,1:20.617,1:20.421,\N
1136,817,215,3,12,1:20.901,1:20.479,\N
1136,825,210,20,13,1:20.856,1:20.698,\N
1136,842,214,10,14,1:20.748,1:20.738,\N
1136,839,214,31,15,1:20.764,1:20.766,\N
1136,852,215,22,16,1:20.945,\N,\N
1136,840,117,18,17,1:21.013,\N,\N
1136,861,3,43,18,1:21.061,\N,\N
1136,822,15,77,19,1:21.101,\N,\N
1136,855,15,24,20,1:21.445,\N,\N
1137,844,6,16,1,1:42.775,1:42.056,1:41.365
1137,857,1,81,2,1:43.033,1:42.598,1:41.686
1137,832,6,55,3,1:43.357,1:42.503,1:41.805
1137,815,9,11,4,1:43.213,1:42.263,1:41.813
1137,847,131,63,5,1:43.139,1:42.329,1:41.874
1137,830,9,1,6,1:43.097,1:42.042,1:42.023
1137,1,131,44,7,1:43.089,1:42.765,1:42.289
